latitude,longitude,name,state,zip
35.0878,-117.7911,APET Rescue and Kennels Inc.,CA,93523
34.6582,-120.4529,Shadow's Fund,CA,93436
34.6582,-120.4529,Russell Rescue CA,CA,93436
34.6582,-120.4529,LaPAWS Santa Barbara County,CA,93436
34.6582,-120.4529,Russell Rescue CA,CA,93436
42.7562,-105.3943,Laramie Peak Humane Society,WY,82633
34.6678,-120.1139,Old Yeller Ranch Rescue,CA,93441
38.5609,-109.5332,Moab City Animal Shelter,UT,84532
34.5925,-120.1993,Santa Ynez Valley Humane Society,CA,93427
39.078,-108.5453,Loma Cat House,CO,81501
34.6515,-118.4016,Pooch Heaven,CA,93532
34.6981,-118.1358,Tails of Hope Staffie Haven,CA,93539
34.4427,-119.8024,Santa Barbara Humane Society,CA,93111
34.4427,-119.8024,Santa Barbara County Animal Services--Santa Barbara Shelter,CA,93111
34.4427,-119.8024,Animal Shelter Assistance Program (ASAP),CA,93111
34.4427,-119.8024,Bunnies Urgently Needing Shelter,CA,93111
34.4358,-119.8267,K-9 Heroes Rescue,CA,93118
34.4402,-119.7279,Second Chance Cocker Rescue,CA,93105
40.485,-106.8311,Routt County Humane Society,CO,80477
34.6611,-118.1942,Paw Parent,CA,93536
34.6611,-118.1942,L.A. County Animal Care Control: Lancaster,CA,93536
34.6611,-118.1942,Doggy Smiles Rescue,CA,93536
34.4233,-119.7033,RESQCATS,CA,93130
34.4233,-119.7033,"K-9 PALS (K-9 Placement and Assistance League, Inc.)",CA,93160
39.5379,-107.7728,Rifle Animal Shelter,CO,81650
34.441,-119.2515,Humane Society of Ventura County,CA,93023
36.9373,-111.4468,Page Animal Adoption Agency,AZ,86040
44.4813,-103.8451,Western Hills Humane Society,SD,57783
46.1507,-103.1453,Dakota Animal Resource Coalition,ND,58653
34.4599,-118.6248,L.A. County Animal Care Control: Castaic Shelter,CA,91384
34.4599,-118.6248,Foreverhome Pet Rescue,CA,91384
34.5573,-118.0513,Molly's Place Rescue  Sanctuary,CA,93552
34.4674,-118.4665,Antelope Valley Dalmatian Rescue,CA,91350
34.4674,-118.4665,Feline Underground Network,CA,91350
34.4674,-118.4665,Copper Hill Animal Clinic,CA,91350
34.4674,-118.4665,Tails and Scales Animal Rescue,CA,91350
58.3019,-134.4197,Southeast Alaska Organization for Animals,AK,99803
39.5701,-107.5379,"Perfect Unions Animal Rescue Foundation, Inc.",CO,81647
34.3564,-119.0733,SPARC - Santa Paula Animal Rescue Center,CA,93060
34.486,-118.2015,Basset Rescue Network,CA,93510
34.486,-118.2015,PigHarmony,CA,93510
34.486,-118.2015,Grand-paws Senior Sanctuary,CA,93510
34.486,-118.2015,The Brittany Foundation,CA,93510
34.486,-118.2015,EZ Heart & Soul Rescue,CA,93510
44.3552,-103.7645,Twin City Animal Shelter,SD,57754
58.3224,-134.4535,Gastineau Humane Society,AK,99801
34.4492378,-118.3009948,Villalobos Rescue Center,CA,91390
34.3983,-118.5525,Siberian Husky Haven of L.A.,CA,91355
34.2867,-119.2847,Cats Cradle Rescue,CA,93001
34.403986,-118.462427,Deaf Dog Rescue of America,CA,91387
34.4915,-117.9608,Hooves & Paws Animal Rescue,CA,93543
34.4915,-117.9608,C.A.R.E. aka: Cat/Canine Assist. Ref. Educ.,CA,93543
34.2783,-119.2922,Greyfoot Cat Rescue,CA,93002
46.8801,-102.7753,Oreo's Animal Rescue,ND,58601
34.379,-118.5239,The Robert T. Brentnall Pawsibilities Foundation,CA,91321
34.2788,-118.8854,Jack Russell Rescue CA,CA,93021
34.5491,-117.3529,Pets Forever Found,CA,92301
34.2329,-119.0471,Ventura County Animal Services,CA,93010
34.2329,-119.0471,Paw Works,CA,93010
34.2659,-118.765,TLC  (Tiny Loving Canines),CA,93065
34.2659,-118.765,ARV (Animal Rescue Volunteers),CA,93065
34.5361,-117.2903,PATCH Rescue Inc,CA,92393
39.535,-107.3264,Colorado Animal Rescue,CO,81601
34.3078,-118.4483,Southern California Cat Adoption Tails,CA,91392
34.3078,-118.4483,"Saffyre Sanctuary, Inc.",CA,91392
34.2164,-119.0367,The Jindo Project,CA,93011
41.3109,-105.583,Laramie Animal Welfare Society,WY,82073
34.3041,-118.4291,Designer Dog Rescue,CA,91342
35.3969,-114.2589,Western Arizona Humane Society / Kingman,AZ,86401
35.3969,-114.2589,Help Animals Lives Today,AZ,86401
34.1793,-119.2183,Surfcat Cafe & Adoptions,CA,93035
34.2763,-118.544,"English Springer Rescue America, Inc.",CA,91326
34.2798,-118.4995,Lori's Angels Animal Rescue,CA,91344
34.2549,-118.5946,City of Los Angeles West Valley Animal Shelter,CA,91311
42.3478,-104.7348,Kindness Ranch Animal Sanctuary,WY,82215
34.2647,-118.5222,Angels in Fur Dog Rescue,CA,91394
34.2105,-118.8736,Pink Paws Rescue & Adoption,CA,91360
34.2105,-118.8736,All for Love Animal Rescue,CA,91360
34.2637,-118.4584,Best Friends Pet Adoption & Spay Neuter Center,CA,91345
34.4261,-117.5714,"Save a Small Dog Rescue, Inc.",CA,92329
34.5173,-117.1403,No Stray Left Behind,CA,92307
34.5173,-117.1403,Beagles & Buddies,CA,92307
34.5173,-117.1403,Victor Valley Animal Protective League,CA,92307
34.1908,-118.8311,Zoe's Friends Animal Rescue,CA,91362
34.2356,-118.5174,Love Habitat Rescue,CA,91325
38.9036,-107.9291,Surface Creek Animal Shelter,CO,81413
34.1706,-118.8367,Healthcare for Homeless Animals,CA,91359
34.2083,-118.5752,Little Pampered Paws Rescue,CA,91306
34.1964,-118.6341,ResQPet,CA,91307
34.1964,-118.6341,"Valley Cats, Inc.",CA,91307
34.1964,-118.6341,Home Of Our Own Foundation,CA,91307
34.2242,-118.4433,HA! Inc.,CA,91402
34.1984,-118.6018,Pet Adoption Fund,CA,91303
34.2239,-118.3725,Friends For Pets Foundation,CA,91352
34.2239,-118.3725,Pet Rescue Association,CA,91352
34.2239,-118.3725,"Leave No Paws Behind, Inc",CA,91352
34.2239,-118.3725,From Cloud to Ground Animal Rescue,CA,91352
34.2015,-118.4924,Delaney's Dog,CA,91406
34.2074,-118.401,Heaven on Earth Society for Animals,CA,91605
34.1997,-118.4453,Smashface Rescue/Rehab,CA,91405
34.1997,-118.4453,City of Los Angeles East Valley Animal Shelter,CA,91405
34.1503,-118.7567,LIFE Animal Rescue,CA,91301
34.1503,-118.7567,L.A. County Animal Care Control: Agoura,CA,91301
34.1503,-118.7567,Southern California Siamese Rescue,CA,91301
34.1683,-118.605,Rescue Me Incorporated,CA,91365
34.1867,-118.4481,Rescue From The Hart,CA,91409
34.2031,-118.3298,Pacific Coast Dog Rescue,CA,91504
34.1565,-118.5991,"All Krazy for Kats, INC.",CA,91364
34.1565,-118.5991,"Cats at the Studios, Inc. (CATS, INC.)",CA,91364
34.1565,-118.5991,J.J. Woofin' Paws Rescue Agency,CA,91364
34.1565,-118.5991,Ady Gil World Conservation,CA,91364
34.1565,-118.5991,Mayte's Rescue,CA,91364
39.4231,-107.2262,K9 Rescue Referral,CO,81623
34.1646,-118.5151,Jason Heigl Foundation,CA,91316
34.1646,-118.5151,Boxer Rescue LA,CA,91316
34.1646,-118.5151,"Precious Paws, L.A.",CA,91316
34.1646,-118.5151,"Saving K9 Lives Plus, Inc",CA,91316
34.1646,-118.5151,Precious Pals Pet Rescue,CA,91316
34.1385,-118.6503,Adopt A Bunny Rabbit Rescue,CA,91302
34.1592,-118.5003,Cat Connection,CA,91416
34.1592,-118.5003,Southern California Shiba Inu Rescue Inc,CA,91416
34.4022,-117.2192,ARA Canine Rescue Inc,CA,92345
34.4022,-117.2192,Dachshund PAWS,CA,92345
38.7422,-108.0083,DELTA COUNTY HUMANE SOCIETY,CO,81416
38.7422,-108.0083,The Animal Interest League and Sanctuary,CO,81416
34.2083,-118.2013,Happy Strays Rescue,CA,91012
34.2083,-118.2013,Golden Retriever Club of Greater Los Angeles Rescue,CA,91012
34.2081,-118.2006,California Miniature Schnauzer Rescue,CA,91011
34.1722,-118.3781,"Kumo's Proud Tails & Whiskers, Inc.",CA,91603
34.1664,-118.3993,ARME (Animal Rescue Media Education),CA,91607
34.1808,-118.3081,The Catherine Fund,CA,91510
34.1808,-118.3081,The Animal Protectorates (TAPS),CA,91507
34.15,-118.4893,Voices Out,CA,91436
34.1757,-118.3083,Burbank Animal Shelter,CA,91502
34.1757,-118.3083,German Shepherd Rescue-Orphan Dog Placement,CA,91502
34.1757,-118.3083,"Furiends Forever, Inc.",CA,91502
34.1694,-118.3437,"Milo's Sanctuary & Special Needs Cat Rescue, Inc.",CA,91505
34.1694,-118.3437,Labs and Friends.org,CA,91505
34.1694,-118.3437,Dachshunds and Friends Rescue,CA,91505
34.1511,-118.4483,Animal Advocates Alliance,CA,91413
34.1511,-118.4483,2TheResQ,CA,91413
34.1718,-118.3233,Cocker Connection,CA,91506
34.1481,-118.4627,Purrfect Solutions Feline Rescue,CA,91403
34.1481,-118.4627,"The Rescue Team, Inc.",CA,91403
34.1516,-118.4302,Camp Cocker Rescue,CA,91423
34.1516,-118.4302,New Life K-9 Rescue,CA,91423
34.1516,-118.4302,Animal Hope and Wellness Foundation,CA,91423
34.1923,-118.1382,Mutts and Moms,CA,91001
34.4457,-116.8933,Sounds of Silent Spirits,CA,92356
34.4457,-116.8933,Welcome Home Small Animal Sanctuary,CA,92356
34.1513,-118.3659,Linda Blair Worldheart Foundation,CA,91602
34.1513,-118.3659,The Rescue Train,CA,91602
34.1513,-118.3659,Adopt Me Rescue,CA,91602
34.1681,-118.2435,Cornish Rex Friends,CA,91207
34.1412,-118.3921,Kinder4Rescue,CA,91604
34.1412,-118.3921,The Pepper Foundation,CA,91604
34.1412,-118.3921,START,CA,91604
34.1412,-118.3921,DR Doghouse Bully Crew Rescue ,CA,91604
34.1412,-118.3921,Bark Avenue Foundation,CA,91604
34.1412,-118.3921,Hollywood Huskies,CA,91604
34.3117,-117.4739,Great Pyrenees Assoc. of So. CA Rescue Inc.,CA,92407
34.3117,-117.4739,Cause for San Bernardino Paws,CA,92407
38.268,-108.5444,Hoof & Paw (West End Animal Assist),CO,81424
34.168,-118.1278,The Dog Rescuers,CA,91104
34.1171,-118.3305,Buckingham Cats,CA,90068
34.1478,-118.1436,United Hope for Animals,CA,91102
34.1478,-118.1436,The Cat Posse,CA,91116
34.1478,-118.1436,Downtown Dog Rescue,CA,91109
34.147,-118.1396,Sweet Pawz & Meows Rescue,CA,91101
34.1617,-118.0519,Hope 4 Sweet Homes Rescue,CA,91025
34.097,-118.4098,"Caring Arms Rescue, Inc",CA,90210
34.097,-118.4098,Amanda Foundation,CA,90210
34.097,-118.4098,Perfect Pet Rescue,CA,90210
34.097,-118.4098,Animal Alliance,CA,90210
34.097,-118.4098,Helping Persian Cats,CA,90210
34.1034,-118.3629,APe Action (Animals People & Environment Action),CA,90046
34.1034,-118.3629,A Dog's Life Rescue,CA,90046
34.1034,-118.3629,The Cat's Meow Animal Rescue,CA,90046
34.1034,-118.3629,"Doggone Crazy Animal Rescue, Inc.",CA,90046
34.1363,-118.1653,Pasadena Humane Society & SPCA,CA,91105
34.1363,-118.1653,Little Wolf Rescue,CA,91105
35.0655,-114.5575,Animal Care And Welfare Facility,AZ,86442
34.0417,-118.7265,Spunky's Rescue Ranch,CA,90265
34.0417,-118.7265,The Sam Simon Foundation,CA,90265
34.0417,-118.7265,The Fauna Foundation,CA,90265
39.6445,-106.8233,Eagle County Animal Shelter,CO,81631
39.6445,-106.8233,Eagle Valley Humane Society,CO,81631
34.0927,-118.3801,Tails of the City Animal Rescue,CA,90069
34.1066,-118.2877,Mutt Match LA,CA,90027
34.1066,-118.2877,Bunny World Foundation,CA,90027
34.1066,-118.2877,Ariel Bully Rescue,CA,90027
34.109,-118.2587,Kitten Rescue,CA,90039
34.109,-118.2587,Sante D'Or Foundation,CA,90039
34.0669,-118.4764,Dalmatian Rescue of West Los Angeles,CA,90049
34.0669,-118.4764,I Stand With My Pack,CA,90049
34.1481,-117.9981,Walk Me Home Rescue Group,CA,91017
34.1397,-118.0344,Homeless To Forever Foundation - Monrovia,CA,91066
34.0886,-118.3264,The Veterinary Care Center,CA,90038
34.1427,-118.0019,Lifeline For Pets,CA,91016
34.0736,-118.3994,Ace of Hearts,CA,90213
34.0736,-118.3994,"Fluffs and Scruffs, A Dog Rescue",CA,90209
34.0491,-118.5345,Sammy Foundation Inc,CA,90272
34.0491,-118.5345,Indie Rescue Team,CA,90272
34.0636,-118.4361,Dachshund Rescue of Los Angeles,CA,90024
34.072,-118.3736,Dogs Without Borders,CA,90048
34.0621,-118.4008,Jonah's Loving Heart Rescue,CA,90212
34.0621,-118.4008,Angels Bark Dog Rescue,CA,90212
34.0651,-118.3826,9 Lives Rescue Center,CA,90211
34.0697,-118.3495,Bark n' Bitches - Jimi's Angels,CA,90036
34.0586,-118.4142,Used Pets,CA,90067
34.0586,-118.4142,Eastwood Ranch Foundation,CA,90067
34.0787,-118.2635,Ken-Mar Rescue,CA,90026
34.0787,-118.2635,The Mutt Scouts,CA,90026
34.0787,-118.2635,BraveDog Rescue,CA,90026
34.0787,-118.2635,The Real Bark,CA,90026
34.0458,-118.4433,Los Angeles Rabbit Foundation,CA,90025
34.0458,-118.4433,Lange Foundation,CA,90025
34.0458,-118.4433,Wags and Walks,CA,90025
34.0458,-118.4433,NKLA Pet Adoption Center,CA,90025
34.0458,-118.4433,CARE Rescue LA,CA,90025
34.0458,-118.4433,Friends of Milo Foundation,CA,90025
34.0458,-118.4433,League of Extraordinary Mutts,CA,90025
34.0518,-118.3841,"Kitt Crusaders, Inc.",CA,90035
34.0518,-118.3841,Yorkie Rescue of America,CA,90035
34.0518,-118.3841,A Purposeful Rescue,CA,90035
34.0518,-118.3841,Beople's Buddies Animal Rescue,CA,90035
34.0785,-118.2126,City of Los Angeles North Central Animal Shelter,CA,90031
34.0313,-118.4886,The Forgotten Dog Foundation,CA,90403
34.0313,-118.4886,Karma Rescue,CA,90403
34.077,-118.2101,Jac 2 the Rescue,CA,90094
34.0812,-118.1791,Please Dont Kill Me Inc,CA,90032
34.0812,-118.1791,Chews Life Dog Rescue,CA,90032
35.189443,-114.0530065,Gypsy Cats,AZ,86409
35.189443,-114.0530065,Farmanity Project,AZ,86409
35.1894,-114.0522,For the Luv of Paws II Inc.,AZ,86413
34.0359,-118.4246,The Dawg Squad,CA,90064
34.0359,-118.4246,City of Los Angeles West LA Animal Shelter,CA,90064
34.0359,-118.4246,Westside German Shepherd Rescue of LA,CA,90064
34.0359,-118.4246,Two Hands Four Paws Foundation,CA,90064
34.0276,-118.473,The Fuzzy Pet Foundation,CA,90404
34.049,-118.3404,Angel City Pit Bulls,CA,90019
34.049,-118.3404,Samoyed Rescue Of Southern California,CA,90019
34.1254,-117.9042,"C-S Animal ResQ, Inc.",CA,91702
34.0894,-118.0948,San Gabriel Valley Humane Society,CA,91776
34.1312,-117.8535,Endless Pawsibilities,CA,91740
34.0162,-118.4922,Philozoia,CA,90401
34.031,-118.3983,CageFree K9 Rescue Foundation,CA,90034
34.031,-118.3983,Adopt-A-Chow LA,CA,90034
34.031,-118.3983,Much Love Animal Rescue,CA,90034
34.031,-118.3983,Friends for Life Rescue Network,CA,90034
34.0302,-118.3532,Stray Cat Alliance,CA,90016
34.0302,-118.3532,Engelman Rescue,CA,90016
34.0302,-118.3532,PItbulls and Mascara,CA,90016
34.0095,-118.4716,Take Me Home,CA,90405
34.0095,-118.4716,Lhasa Happy Homes Rescue,CA,90405
34.0095,-118.4716,Voice For The Animals,CA,90405
34.0095,-118.4716,Old English Sheepdog Rescue of Southern California,CA,90405
34.0211,-118.3956,Felines & Friends,CA,90231
34.0456,-118.2418,Sister Sister Rescue,CA,90013
34.2483,-117.1883,Mountains Humane Society,CA,92352
34.029,-118.3162,Kitty Bungalow Charm School for Wayward Cats,CA,90018
34.0295,-118.2851,Fur Baby Rescue,CA,90007
34.0852,-117.9678,L.A. County Animal Care & Control: Baldwin Park,CA,91706
34.0029,-118.4296,Sachi Animal Rescue,CA,90066
34.0029,-118.4296,Bichons and Buddies,CA,90066
34.0029,-118.4296,Ziggy and Friends Cat Rescue,CA,90066
34.1183,-117.7707,"I Dream of Home Rescue, Inc.",CA,91750
34.0501,-118.1308,Monterey Park Police / Animal Services,CA,91754
33.9936,-118.463,Star Paws Rescue,CA,90291
33.9936,-118.463,creatureKIND,CA,90291
34.1036,-117.8161,Maltese Rescue California,CA,91773
33.9973,-118.4001,Adopt & Shop,CA,90230
34.0906,-117.8574,American Bullmastiff Rescue,CA,91724
34.0526,-118.0448,Pet Rescue Solutions,CA,91733
34.1216,-117.6578,Helping Out Pets Everyday,CA,91786
34.1216,-117.6578,Friends of Upland Animal Shelter,CA,91786
34.1353,-117.5881,Angels N Paws,CA,91701
34.1353,-117.5881,Angels for Animals Rescue,CA,91701
33.9783,-118.4539,Catmandoo Rescue,CA,90292
33.9783,-118.4539,Forte Animal Rescue,CA,90292
33.9783,-118.4539,Pacific Pups Rescue,CA,90292
33.9585,-118.4409,Silky Terrier Rescue Charitable Trust,CA,90293
38.7042,-107.6875,Black Canyon Animal Sanctuary,CO,81415
34.0975,-117.6475,Mixed Mutts,CA,91784
33.9618,-118.3923,Jackie's PURRfect Match,CA,90045
34.1064,-117.5922,Australian Shepherds Furever,CA,91729
34.1076,-117.586,Rancho Cucamonga Animal Care and Adoption Center,CA,91730
34.0742,-117.6968,Bunny Bunch Rabbit Rescue,CA,91763
33.9778,-118.2154,"Mutt Hut Rescue, Inc",CA,90255
33.9572,-118.3082,City of Los Angeles South LA Animal Shelter,CA,90047
33.9882,-118.0891,spcaLA - PetSmart Pico Rivera,CA,90660
33.9703,-118.1723,Miracle Dog Rescue,CA,90201
34.0417,-117.7518,Inland Valley Humane Society S.P.C.A.,CA,91766
33.9219,-118.4076,PAL Rescue & Adoption,CA,90245
33.9219,-118.4076,"Rescued Angels, Inc.",CA,90245
33.9219,-118.4076,Marley's Pit Stop Rescue,CA,90245
33.9963,-117.9672,Furry Smiles International Rescue,CA,91745
38.4704,-107.8944,City of Montrose Animal Services,CO,81401
33.9792,-118.0319,Basset Hound Rescue of Southern California,CA,90608
33.9792,-118.0319,Southern California Abyssinian Rescue (SCAR),CA,90608
33.9131,-118.3511,Adoptables at spcaLA South Bay PAC,CA,90250
33.9413,-118.1287,SEAACA (Southeast Area Animal Control Authority),CA,90241
34.0367,-117.6043,West End Shelter for Animals,CA,91761
34.0207,-117.6825,Cats in Need Chino,CA,91710
34.0207,-117.6825,All Paws Rescue-Rehabilitation & Education,CA,91710
33.8899,-118.4014,Noahs Bark,CA,90266
33.8899,-118.4014,Carson Cats Rescue,CA,90266
43.2469,-103.5494,Battle Mountain Humane Society,SD,57747
34.0898,-117.2759,San Bernardino City Animal Control,CA,92408
33.9214,-118.1425,L.A. County Animal Care & Control: Downey,CA,90242
33.8917,-118.2955,Save the Dalmatians and Others Canine Rescue,CA,90247
33.9966,-117.7123,Priceless Pet Rescue,CA,91709
33.8708,-118.3706,Miniature Schnauzers & Friends Rescue,CA,90278
33.8708,-118.3706,A Cat's Tale,CA,90278
33.8708,-118.3706,Gone to the Dogs Rescue Inc.,CA,90278
33.8652,-118.3955,Peter Zippi Memorial Fund Inc,CA,90254
33.878,-118.2861,L.A. County Animal Care Control: Carson Shelter,CA,90248
33.878,-118.2861,Pug Nation Rescue of LA,CA,90248
33.8702,-118.3286,SCT Retrievers,CA,90504
33.9356,-117.949,American Brittany Rescue - CA/NV/HI/AZ,CA,90631
33.9356,-117.949,Southern California Dachshund Rescue,CA,90631
33.8978,-118.1615,Rabbit Rescue Inc.,CA,90723
34.0587,-117.3195,TLC with PUPS,CA,92324
34.0587,-117.3195,NTS Adopt A Pet Program,CA,92324
40.1204,-105.9492,Grand County Animal Shelter and Animal Control,CO,80446
33.9319,-117.9453,Orange County Pit Bull Rescue,CA,90632
33.9066,-118.0105,Welcome Home Dog Rescue,CA,90638
33.9235,-117.8903,Good Dog-Dog Talk Rescue,CA,92822
33.9235,-117.8903,Kribs for Kritters,CA,92822
33.8817,-118.1161,"Sunny Saints, Saint Bernard Dog Rescue",CA,90707
33.9909,-117.5286,"Sierra Pacific Furbabies, Inc.",CA,91752
34.0619,-117.1817,Redlands Humane Society,CA,92375
34.0762,-117.1116,BARC,CA,92359
33.8633,-118.1807,The Little Lion Foundation,CA,90805
33.8633,-118.1807,Jellicle Cats Rescue Foundation,CA,90805
33.8264,-118.3822,The Dexter Foundation,CA,90277
33.8264,-118.3822,Rover Rescue,CA,90277
33.8264,-118.3822,PURRfect Partners,CA,90277
33.8264,-118.3822,People And Cats Together,CA,90277
33.8264,-118.3822,Bullies and Buddies,CA,90277
33.9954,-117.4398,Room 8 Memorial Cat Foundation,CA,92509
33.9954,-117.4398,Somebunny Luvs Me,CA,92509
34.0409,-117.1747,"Olive Branch Parrot Rescue, Inc.",CA,92373
34.0409,-117.1747,All Retriever Rescue Foundation,CA,92373
34.0409,-117.1747,Redlands Animal Shelter,CA,92373
33.8509,-118.1467,Kitty Katchers,CA,90712
33.8763,-117.9903,Caring Friends Cat Rescue,CA,90621
33.8757,-117.959,Pug Rescue of Korea,CA,92833
33.8757,-117.959,Furry Canines Rescue,CA,92833
33.8675,-117.9972,Pet Adoption Connection,CA,90622
33.8675,-117.9972,Healing The Strays,CA,90622
33.8304,-118.1811,Live Love Animal Rescue,CA,90807
33.8849,-117.8578,Bichon Rescue of Orange County,CA,92871
39.1911,-106.8169,Lucky Day Animal Rescue of Colorado,CO,81612
33.8684,-117.9291,Cats in Need of Human Care,CA,92832
33.8684,-117.9291,Barks of Love,CA,92832
42.071,-104.1848,Waggin' Tails Shelter,WY,82240
33.8002,-118.2983,"Basic Needs Foundation, Inc",CA,90710
33.8873,-117.8023,Cats In Need,CA,92886
33.7941,-118.3165,St. Anthonys Canine Rescue & Corgi Matchmaker,CA,90717
34.0385,-117.039,Hope to Home for Cats,CA,92399
33.9286,-117.5565,Change of Heart Pit Bull Rescue,CA,92860
33.8428,-118.0098,The Cat Adoption Service,CA,90620
33.8445,-117.9529,All Cats Go To Heaven,CA,92801
33.7716,-118.3724,Pet Harbor,CA,90274
33.7716,-118.3724,Smooch Pooch Dog Rescue,CA,90274
41.1931,-104.8185,Black Dog Animal Rescue,WY,82009
41.1931,-104.8185,Yola and Boogy Fund,WY,82009
33.8353,-117.9136,Cats in Tow Rescue Sanctuary,CA,92803
34.1782,-116.3341,Morongo Basin Humane Society,CA,92252
33.9314,-117.4087,ALL TOP GUN RESCUES,CA,92504
